adventurer_id,cluster,age,gender,region,total_views,total_seconds,avg_completion,unique_publishers,total_subscriptions
h233,6,417,M,Shield Barrow,12,2356.0,0.691020373504622,5,6
jmbe,5,13,M,Soggy Hollow,10,1785.0,0.5211991434808395,4,4
3vck,2,25,F,Gnome's Rest,12,2452.0,0.5043705319999109,4,5
wsex,2,38,M,Threadbare,11,2208.0,0.6470509780442222,2,3
9ql4,2,28,M,Knitwick,11,1570.0,0.38376812137321975,4,7
84h9,2,174,F,Knitwick,10,2427.0,0.7155052511068557,4,6
x87r,5,12,F,Slurpington,10,1309.0,0.3629777891094069,4,4
73nb,5,10,F,Toadstool Marshes,12,2276.0,0.5781768026634478,8,9
qbll,1,3298,F,Shield Barrow,15,3056.0,0.6797239191422038,5,8
pvai,4,38,M,Puddington,14,1677.0,0.3459971229513643,8,16
lg32,5,11,M,Dripwater Delta,10,2442.0,0.7110524482895803,8,9
dlz6,2,114,M,Gnome's Rest,10,2533.0,0.7638087428359209,4,6
jb7q,5,10,M,Dripwater Delta,10,1810.0,0.500421492398737,4,4
ktog,4,19,F,Puddington,27,4557.0,0.4932919088481268,8,13
5a5t,6,788,F,Narathil,15,3006.0,0.6494543811779055,5,5
i2tq,2,693,NB,Knitwick,14,3133.0,0.6951637322232739,4,7
iyjm,1,27,F,Puddington,10,1462.0,0.41045032137872006,2,3
1pdx,4,25,F,Jamshire,11,1558.0,0.3826412699048459,8,12
5z8a,5,11,F,Dripwater Delta,10,1717.0,0.49865091024155267,5,5
s1k8,2,86,F,Knitwick,14,2525.0,0.5579305223619959,4,6
le6q,1,532,M,Narathil,12,2167.0,0.5846046398930175,4,5
3g43,2,28,F,Knitwick,14,2943.0,0.6352871096133315,4,6
y91o,4,17,F,Puddington,10,1219.0,0.3267431319285972,2,2
r4t5,2,39,F,Knitwick,10,1818.0,0.6195802334976285,2,3
v87g,6,121,F,Duelburg,10,1699.0,0.5683294652738049,5,7
876n,2,117,F,Gnome's Rest,10,1980.0,0.5802743525824383,4,7
4bty,4,40,F,Puddington,10,1511.0,0.4701075540712233,5,7
l851,0,13,M,Slurpington,14,3123.0,0.6077939414303836,7,7
71q2,2,70,F,Gnome's Rest,14,3111.0,0.6511887993081341,4,5
odmo,4,16,M,Sugarbrook,15,2902.0,0.5567274710841055,6,10
m6h9,6,4398,M,Duelburg,14,2560.0,0.5965060068474539,5,6
km7s,4,26,F,Sugarbrook,12,1621.0,0.38509566163778125,9,15
to16,6,93,F,Duelburg,14,2589.0,0.5794213312976632,4,5
uw2t,4,53,F,Jamshire,19,4669.0,0.7448988134951837,6,10
a9xc,5,13,M,Soggy Hollow,11,2296.0,0.62602456699917,5,6
a72u,5,64,M,Slurpington,12,2523.0,0.5880643915688933,7,7
kqiv,2,101,M,Gnome's Rest,10,2088.0,0.6031017641319079,4,5
nyut,4,22,M,Jamshire,14,2763.0,0.49035679194922216,5,7
wmyt,5,19,M,Soggy Hollow,11,2869.0,0.818972860393189,5,5
bvgu,5,16,M,Dripwater Delta,11,1867.0,0.44362747454967866,6,7
5ofq,5,24,F,Toadstool Marshes,12,2928.0,0.7568713251759394,6,6
vika,5,15,NB,Toadstool Marshes,13,2007.0,0.44211340780723396,7,8
rjgj,5,12,F,Toadstool Marshes,10,2282.0,0.6435088075910612,4,5
l3kx,5,11,M,Dripwater Delta,11,2178.0,0.6068705719178981,4,4
6wsr,4,30,M,Jamshire,14,3027.0,0.5800132577835242,7,10
h9me,2,413,NB,Threadbare,14,2571.0,0.5642372869882314,4,6
e74e,2,16,F,Gnome's Rest,12,1947.0,0.4701669104082337,4,5
p4oz,4,30,M,Greycliffs,10,1938.0,0.5179814068664861,6,9
ptrt,2,162,M,Gnome's Rest,11,1440.0,0.38566097122758786,4,7
n1gu,5,11,M,Slurpington,13,3158.0,0.7103692496941272,5,5
91hr,5,16,F,Dripwater Delta,11,2484.0,0.6645496964494141,5,5
sszq,0,64,F,Soggy Hollow,12,1806.0,0.39136693219058366,2,2
md18,5,13,M,Slurpington,12,1965.0,0.49440208882028186,7,7
aw3w,4,16,F,Puddington,12,2698.0,0.6224995887793497,4,4
r6pw,2,50,M,Knitwick,15,2166.0,0.4378531971031217,4,7
vo2z,2,12,M,Knitwick,10,1003.0,0.2608066549068374,4,7
fh2t,5,17,M,Toadstool Marshes,11,2502.0,0.6992436665113658,8,9
tgu1,2,36,M,Threadbare,11,2741.0,0.7638823304417802,4,6
von7,5,10,F,Slurpington,15,3092.0,0.5871734690639653,7,9
6iq5,2,119,F,Threadbare,12,1977.0,0.5177534158188487,4,8
dmz8,1,25,F,Greycliffs,10,1552.0,0.45464737108227055,5,7
u8oe,3,38,F,Greycliffs,11,3058.0,0.7872546405028413,9,10
978k,5,14,M,Dripwater Delta,12,1996.0,0.4579144309845122,8,9
wgq1,5,12,F,Dripwater Delta,11,2425.0,0.6959608755084261,5,5
1va1,5,18,M,Dripwater Delta,10,2193.0,0.663483584781795,5,6
mp8c,5,23,F,Soggy Hollow,11,1881.0,0.544653810747742,4,4
hbip,2,30,NB,Knitwick,11,1664.0,0.40604724367402306,4,5
lvrp,4,49,F,Gelatina Grove,11,2610.0,0.6817307618282146,3,4
pb2e,4,25,M,Sugarbrook,19,2175.0,0.3322357952001675,6,7
c9ah,5,11,M,Toadstool Marshes,14,2446.0,0.48331177553907334,6,6
jc3y,5,19,M,Soggy Hollow,16,3001.0,0.5243835274749293,6,6
ci5i,6,2822,F,Narathil,16,2961.0,0.601855428690328,3,3
9abr,4,10,M,Jamshire,12,2518.0,0.5158481084500159,6,6
klbf,4,52,F,Puddington,15,2744.0,0.5371444772412926,8,18
qsqg,5,81,F,Toadstool Marshes,10,2232.0,0.6507478318689085,7,8
e8zi,5,96,F,Slurpington,11,2351.0,0.6443800213553048,7,7
8ywk,3,55,F,Puddington,27,5699.0,0.6888998317995918,8,15
42zb,6,154,F,Duelburg,10,1622.0,0.4666364210685628,3,3
2zz7,2,21,M,Gnome's Rest,10,2239.0,0.556366467171722,4,4
ecd7,5,14,F,Toadstool Marshes,12,3193.0,0.7917838647877566,5,5
uovm,4,27,M,Puddington,10,2761.0,0.7694362819142508,5,8
kd2k,5,12,NB,Soggy Hollow,12,2801.0,0.6625123347480067,4,4
tzk1,5,15,F,Toadstool Marshes,13,2732.0,0.6325723557790663,5,5
nq47,1,160,M,Duelburg,10,1556.0,0.5173956350051243,4,6
qjkf,5,13,F,Slurpington,11,2419.0,0.7111174695086082,3,4
jq63,5,13,F,Slurpington,12,2498.0,0.56503587746245,2,2
s7bx,4,19,M,Jamshire,10,1803.0,0.48491701676245763,5,8
ukeh,5,20,F,Soggy Hollow,10,1749.0,0.5120667485517633,6,6
xsuq,5,16,NB,Toadstool Marshes,12,2299.0,0.5766918955625165,2,2
rul3,5,13,F,Dripwater Delta,11,2193.0,0.591090455798976,7,7
6yrh,1,1454,M,Duelburg,12,2684.0,0.7464004172208668,5,7
affu,5,20,M,Slurpington,10,1936.0,0.5790173214320795,6,7
37r7,4,21,F,Greycliffs,13,2696.0,0.5506172892241396,6,9
5v7p,4,17,F,Greycliffs,13,1182.0,0.21944077428220332,6,8
4igq,5,13,NB,Toadstool Marshes,10,2213.0,0.6536772928591696,5,5
1ape,4,51,M,Greycliffs,11,1576.0,0.3901194301061912,8,13
ngya,5,11,F,Dripwater Delta,11,1951.0,0.51741813614133,2,2
6rwr,1,1561,M,Shield Barrow,11,2182.0,0.6724440266689798,5,7
uv8r,5,14,M,Soggy Hollow,10,2185.0,0.6762373756903227,3,3
wqs5,2,12,M,Gnome's Rest,12,2008.0,0.3985182606393776,4,8
7m4b,5,26,F,Dripwater Delta,13,2412.0,0.49083337798521637,3,3
fdaw,5,14,M,Slurpington,12,2281.0,0.5658141954398795,4,4
uhpe,5,16,M,Toadstool Marshes,12,2960.0,0.7098435057633777,4,4
lrsj,5,38,M,Soggy Hollow,12,1834.0,0.5040956704384764,5,5
azgc,0,11,F,Dripwater Delta,11,2393.0,0.5636287917073362,3,3
yvc7,5,11,F,Slurpington,11,2475.0,0.6599797790376136,3,3
o822,4,85,F,Jamshire,26,5382.0,0.6393727312466785,9,17
9mwl,1,679,F,Shield Barrow,11,1756.0,0.5507321607376757,4,4
coxn,5,10,M,Soggy Hollow,12,2464.0,0.5651867142745938,5,5
ja1c,5,15,F,Dripwater Delta,11,1957.0,0.4848713844447184,4,4
at89,2,15,F,Knitwick,14,3163.0,0.6116905764463116,4,5
u8dp,6,186,M,Duelburg,11,1864.0,0.536890071097953,5,5
raow,5,12,M,Dripwater Delta,11,1934.0,0.5039237172932729,4,4
3y8o,1,2057,F,Shield Barrow,13,1383.0,0.3542878165297116,5,6
u2s7,5,12,M,Soggy Hollow,13,1902.0,0.416079976289837,3,3
lzsb,5,16,F,Slurpington,11,2066.0,0.5305680372738064,3,3
6c2l,5,15,F,Slurpington,11,1884.0,0.5267988878708448,3,4
63w9,2,12,F,Threadbare,16,2353.0,0.37136541719843835,4,5
srqr,5,11,M,Soggy Hollow,13,3114.0,0.7312580222504833,5,5
yspn,5,10,F,Toadstool Marshes,11,2138.0,0.5650870188153748,4,4
oyee,5,12,M,Toadstool Marshes,11,2497.0,0.7052102166386346,8,10
i4fy,1,24,M,Greycliffs,20,4007.0,0.5108550268409752,8,11
b4nr,5,67,M,Toadstool Marshes,14,2052.0,0.4426510179876169,3,3
48ng,4,35,F,Sugarbrook,16,1867.0,0.3455866349085218,9,12
kt2q,2,21,M,Knitwick,16,2866.0,0.44654751219931116,4,5
v8uy,6,12,M,Narathil,12,3097.0,0.7736407804196054,4,4
8hbs,5,12,M,Soggy Hollow,12,1856.0,0.4292242577102179,3,3
kou5,3,69,M,Puddington,10,2440.0,0.7169419841825759,8,9
ytg5,4,112,F,Shield Barrow,14,1205.0,0.27599904892185206,5,5
denq,4,14,F,Sugarbrook,10,1153.0,0.30845683623578257,5,6
jdsa,5,46,F,Soggy Hollow,10,1118.0,0.2952591147417297,5,5
u51f,5,16,M,Toadstool Marshes,10,2491.0,0.7323286184962979,7,7
wpib,3,30,F,Jamshire,20,3717.0,0.5571816535009979,9,15
c5gk,4,86,M,Puddington,15,3536.0,0.7433517936459759,5,7
nfbj,6,106,F,Narathil,11,1369.0,0.39287210545635565,5,7
envs,5,39,M,Toadstool Marshes,13,3206.0,0.6885745797215,4,4
9cty,5,15,M,Dripwater Delta,10,1988.0,0.6025328554138775,3,3
xbmb,1,12,M,Shield Barrow,12,2037.0,0.5829141140495403,5,5
kvn7,5,14,M,Toadstool Marshes,13,3181.0,0.7360008504569081,6,6
4fg5,1,2664,M,Shield Barrow,19,3421.0,0.6192108884549559,4,5
vzm9,4,168,M,Jamshire,15,2087.0,0.446320228297524,6,9
8p2x,5,48,M,Slurpington,10,1799.0,0.5116013616599472,3,3
m3md,6,11,F,Shield Barrow,14,2830.0,0.6454454213979021,5,5
lel4,4,56,F,Puddington,14,3419.0,0.7317393478207566,6,9
8t5k,6,3221,M,Duelburg,11,1863.0,0.48434023938266174,5,6
ezm4,3,26,M,Boggy Bottom,13,3326.0,0.7688010350182263,3,6
w25d,5,93,F,Slurpington,10,1677.0,0.47771888890539727,6,6
9b5a,4,95,M,Boggy Bottom,10,1701.0,0.4878435004498079,3,7
p68k,4,36,M,Sugarbrook,10,1485.0,0.4130962648893927,5,7
7kzi,6,16,F,Narathil,10,1648.0,0.537847533774642,5,8
f42n,3,83,F,Muckminster,12,2436.0,0.6141023977654031,3,5
dxfi,5,13,M,Toadstool Marshes,11,2193.0,0.6375434872870543,3,3
2ur3,3,42,F,Jamshire,18,4423.0,0.7623432327604394,8,13
9q2l,4,59,M,Sugarbrook,16,3557.0,0.6968740901262324,6,11
qgdl,5,12,NB,Toadstool Marshes,12,2693.0,0.6707678414651284,5,5
z3zq,1,1638,F,Shield Barrow,10,1670.0,0.607465864425995,4,4
iy9u,4,189,M,Muckminster,14,2208.0,0.485733691928462,3,3
omi2,6,198,F,Narathil,13,2175.0,0.4656277381489903,3,4
vkdk,6,1058,M,Shield Barrow,10,1848.0,0.6164184418215777,5,5
h74y,4,106,M,Greycliffs,10,2303.0,0.7231393115981468,6,8
59lp,4,20,M,Jamshire,11,1401.0,0.3513997011194015,8,10
2fsr,4,78,M,Greycliffs,18,3561.0,0.6552249797434666,7,9
ex88,5,12,M,Slurpington,12,2167.0,0.5023984373002794,6,6
s6lk,5,13,F,Dripwater Delta,11,2577.0,0.6888298713690096,3,4
td1l,1,331,M,Narathil,11,1821.0,0.5771115787097446,5,5
c5bn,4,45,F,Puddington,11,1870.0,0.513203588808004,6,9
gcpq,0,10,F,Dripwater Delta,10,1464.0,0.39402519870327307,4,4
wfh4,5,17,M,Soggy Hollow,10,1706.0,0.4845116122050003,3,3
cvkg,5,12,M,Slurpington,10,2180.0,0.6059358081396249,5,5
f4ri,3,175,F,Greycliffs,15,2750.0,0.5621504838705652,4,6
wo6a,3,108,F,Greycliffs,12,2291.0,0.5854032464491087,7,10
msiz,5,11,M,Toadstool Marshes,11,2490.0,0.5948121663101102,3,3
14p3,4,66,F,Jamshire,11,2752.0,0.7728127389432728,2,3
5brp,4,21,M,Puddington,16,2123.0,0.40899337178656614,7,11
2res,3,56,M,Greycliffs,17,2778.0,0.4950681634331119,7,10
kktk,4,51,M,Sugarbrook,11,2121.0,0.6051950694463067,6,8
bnkv,3,33,M,Boggy Bottom,13,2292.0,0.562484984230382,3,5
d5m5,4,35,M,Sugarbrook,11,2150.0,0.5915494962748965,7,11
hqc5,1,154,F,Narathil,12,2140.0,0.5856654477027677,3,4
yr4w,3,30,F,Jamshire,10,1934.0,0.5594393387640914,4,5
5643,4,48,F,Jamshire,15,3195.0,0.6319079034869727,6,10
3x1n,4,42,M,Greycliffs,12,2320.0,0.6044541057089067,5,5
vzah,4,40,F,Jamshire,18,3523.0,0.5917225309798618,5,8
d1ju,1,2231,F,Duelburg,15,2933.0,0.6513326042411136,5,7
z15e,6,414,M,Duelburg,13,2331.0,0.5680164276527487,5,8
tm47,5,11,F,Toadstool Marshes,12,2161.0,0.5129502231766048,5,5
h7eg,5,16,F,Soggy Hollow,10,2607.0,0.8022056196216066,5,6
15ka,4,57,F,Jamshire,17,3975.0,0.7331827806200962,5,8
xjup,4,40,F,Jamshire,12,2819.0,0.7220570606548806,4,9
tycj,4,69,M,Jamshire,12,2587.0,0.6565452012916982,6,7
qrmw,4,24,F,Sugarbrook,17,2635.0,0.4106092301888521,5,7
az19,4,13,F,Jamshire,11,1264.0,0.27855059126472537,6,10
r5na,4,38,M,Sugarbrook,11,1649.0,0.4310601959419996,7,11
4v78,4,43,F,Jamshire,14,2478.0,0.5583088914564364,4,7
8cc3,4,54,F,Jamshire,11,2063.0,0.5857844781972514,6,9
j1w4,4,31,M,Puddington,12,2362.0,0.5965168286969338,7,7
mvmw,4,53,F,Puddington,13,2411.0,0.568622381176954,7,10
2ies,4,28,M,Sugarbrook,13,3139.0,0.7023208026168308,6,8
v9e2,4,94,M,Jamshire,11,1595.0,0.45601638392576754,6,7
lq1m,5,17,M,Slurpington,12,2733.0,0.6975503868392997,5,5
wcwf,5,13,F,Dripwater Delta,10,1886.0,0.578119842484858,5,5
n7wx,4,22,M,Puddington,11,2145.0,0.5314151375124669,9,15
wv65,1,298,NB,Narathil,12,1827.0,0.5238473875929291,4,6
py4c,5,12,F,Dripwater Delta,10,2479.0,0.7371502158844915,7,8
2t6r,3,85,F,Greycliffs,21,4732.0,0.7245013003506369,8,9
kblp,4,25,M,Gelatina Grove,17,2760.0,0.5055631163675802,3,6
ukvu,4,28,F,Puddington,12,1822.0,0.4449703539792209,6,8
vlbt,3,20,F,Sugarbrook,10,1822.0,0.473026035336143,5,7
c17t,4,46,F,Sugarbrook,11,2065.0,0.5589572584407011,6,9
h8k4,3,95,F,Greycliffs,16,3558.0,0.7193525969434311,9,11
wbn4,4,46,M,Puddington,10,2356.0,0.7054869496469502,6,7
buz3,3,30,F,Greycliffs,14,2332.0,0.5112517285488051,5,6
1rgy,4,742,M,Sugarbrook,15,2707.0,0.5456489945268803,8,10
hs59,3,26,F,Greycliffs,16,4062.0,0.7779871738800181,7,12
qdwy,4,36,F,Jamshire,12,2272.0,0.5534888908103034,7,11
cmk9,4,70,M,Sugarbrook,15,3329.0,0.700823799946331,5,7
p917,4,69,F,Puddington,10,2099.0,0.5989535073834251,5,6
lox3,4,35,F,Puddington,11,1780.0,0.46910495294611854,7,11
khfa,4,44,M,Jamshire,10,1836.0,0.5605947158929169,8,10
by64,1,12,M,Shield Barrow,11,2018.0,0.5748079169260026,5,8
3ani,4,26,F,Greycliffs,10,2824.0,0.8511200782943789,5,7
pc2k,4,54,F,Boggy Bottom,12,1891.0,0.5203999489770438,3,4
3duq,4,33,M,Greycliffs,14,2746.0,0.5952013876974718,6,10
d2jn,4,44,F,Jamshire,19,3758.0,0.6255987452138775,8,13
zjfw,3,58,F,Sugarbrook,16,3786.0,0.7296345701147207,6,9
4j9x,4,65,F,Sugarbrook,10,2121.0,0.6385817579880234,8,13
lkah,4,70,M,Jamshire,16,2875.0,0.5446359044498329,8,15
8ye4,4,29,M,Puddington,10,2026.0,0.5970585370082397,4,5
9ere,4,38,F,Sugarbrook,15,2456.0,0.48667073028159696,8,12
f31i,4,47,M,Jamshire,10,1850.0,0.5511836193312616,3,3
ek68,3,43,F,Greycliffs,12,2246.0,0.5884262353576711,8,15
mgve,4,34,M,Puddington,11,1776.0,0.5123279877928868,6,9
6t5s,2,45,F,Knitwick,10,2243.0,0.6822944566024594,4,7
3wh7,3,48,M,Puddington,14,2405.0,0.5270273478605276,4,8
x56v,3,27,M,Sugarbrook,22,3670.0,0.4591100074755899,7,18
86s9,2,376,F,Gnome's Rest,11,1821.0,0.4914307858550169,4,9
1bif,4,44,M,Jamshire,14,2583.0,0.5734457733549855,6,10
sxvt,5,47,F,Dripwater Delta,10,1637.0,0.5153325704564856,8,8
islp,2,60,M,Gnome's Rest,13,2636.0,0.5879353231811832,4,6
1cr3,6,14,M,Shield Barrow,10,1290.0,0.41955600623340505,5,6
54w9,2,27,M,Gnome's Rest,12,2733.0,0.6025092969370381,4,4
l7cw,5,21,M,Toadstool Marshes,10,1670.0,0.5097487588314785,6,7
r81g,4,88,M,Sugarbrook,10,1436.0,0.44401917961064863,4,6
8l1m,6,105,F,Duelburg,13,2672.0,0.5959818150448561,4,4
9cxx,5,16,M,Dripwater Delta,13,2169.0,0.5108482037575558,5,5
iwet,4,44,F,Sugarbrook,13,2579.0,0.5977612699930877,9,16
n2zy,4,57,M,Puddington,16,2594.0,0.5280349972313956,6,6
6apq,4,52,M,Jamshire,13,2232.0,0.5244341553139091,6,9
ryvh,3,49,M,Jamshire,10,2184.0,0.6648798702018038,4,4
84zx,2,96,M,Gnome's Rest,11,2637.0,0.6901456530084452,4,8
s9j2,4,44,NB,Greycliffs,10,2354.0,0.750349606896229,3,5
k4wo,4,36,M,Sugarbrook,12,2455.0,0.6020115590099974,6,9
3fjy,5,151,M,Soggy Hollow,13,2709.0,0.6227609257767684,5,5
d8fk,3,20,F,Jamshire,14,2574.0,0.5299900838610128,8,14
rky2,4,45,F,Puddington,11,2202.0,0.6023973640461321,6,7
69lv,2,24,M,Knitwick,10,2069.0,0.5917648550323197,4,7
1jhp,6,13,M,Shield Barrow,11,2168.0,0.6484249643616331,4,6
nktc,5,11,M,Soggy Hollow,12,2333.0,0.5781283912975856,6,6
v6wq,5,10,F,Slurpington,14,2081.0,0.4013273870516801,6,6
3rdt,5,15,F,Dripwater Delta,11,2305.0,0.6005789833243842,4,4
l5bv,1,3432,M,Shield Barrow,14,2516.0,0.6180759846705824,5,9
85lc,4,67,M,Jamshire,12,2031.0,0.5064259309233514,6,11
evc6,4,45,F,Jamshire,11,3189.0,0.8380128825165585,7,12
r1g3,3,45,F,Sugarbrook,20,3036.0,0.4448901055554382,9,15
w8pi,2,13,F,Knitwick,10,1785.0,0.5031108253145069,4,5
1w1v,2,33,F,Gnome's Rest,10,1519.0,0.4494944968469297,4,6
5qmh,6,1609,F,Shield Barrow,11,1434.0,0.4080243894436114,4,5
h7ln,3,71,M,Jamshire,12,2806.0,0.7117610761681119,7,9
ogid,5,13,F,Dripwater Delta,10,1888.0,0.5551094596126253,4,4
qzlb,5,10,F,Toadstool Marshes,10,1848.0,0.5067927845709445,6,6
j4of,4,98,M,Boggy Bottom,12,3009.0,0.7735362285926647,3,4
ydb1,2,96,F,Threadbare,10,1802.0,0.5602431797159088,4,7
vg18,1,24,M,Jamshire,10,1908.0,0.5108594130589297,2,2
yqpn,1,1476,F,Duelburg,10,1838.0,0.6426881123597965,4,4
odds,4,39,F,Sugarbrook,12,2321.0,0.5724351300172715,6,9
sm1m,4,56,M,Jamshire,10,1609.0,0.46069041218611506,6,8
pbki,6,13,M,Shield Barrow,11,1914.0,0.5750119233437265,4,6
535n,4,18,F,Puddington,10,2502.0,0.7442955660826487,9,18
o4gy,3,66,M,Puddington,14,2479.0,0.5340821199545361,7,13
2afm,4,65,F,Jamshire,13,2119.0,0.49187559635917205,8,11
9m2n,0,11,F,Slurpington,11,2267.0,0.5500186881304105,6,6
4ow4,4,24,F,Greycliffs,14,2432.0,0.5019957070999264,9,15
89ix,4,85,M,Jamshire,11,2075.0,0.538146420271704,9,13
34gz,3,37,NB,Puddington,11,2249.0,0.5874388009321957,3,3
6rbx,5,40,M,Soggy Hollow,20,3932.0,0.5680148271346249,3,3
t66g,6,2049,M,Duelburg,14,2482.0,0.5521855930814392,4,4
92jz,4,78,M,Jamshire,14,3096.0,0.6857815395085166,9,14
n5fl,2,48,F,Knitwick,12,2493.0,0.682345112771252,4,6
8kow,4,56,F,Sugarbrook,13,2604.0,0.617873839705951,6,9
yval,0,14,F,Toadstool Marshes,11,2315.0,0.5541875106499771,4,4
xs9x,6,92,F,Shield Barrow,13,1764.0,0.36489432640886843,4,4
klm5,4,58,F,Jamshire,20,4232.0,0.6433283408408043,8,11
trcl,2,159,M,Knitwick,10,2375.0,0.6976842456419919,4,7
7kl1,2,15,M,Gnome's Rest,13,2094.0,0.3905518935068908,3,3
y3c9,4,278,M,Greycliffs,14,2617.0,0.6025619582231422,6,11
i6ez,3,49,F,Sugarbrook,12,1956.0,0.4648843995775327,4,4
eahv,4,38,M,Puddington,10,1362.0,0.418451054860297,6,7
dh6n,5,11,F,Slurpington,16,3427.0,0.609009437252522,6,6
db9p,5,10,M,Slurpington,14,2308.0,0.4843924314121561,8,9
rftn,5,11,M,Dripwater Delta,10,1923.0,0.600678649716757,4,4
qa69,4,28,F,Muckminster,16,2524.0,0.3758705556254167,3,6
wf3y,3,61,F,Puddington,15,2529.0,0.4947618295282983,6,12
tcwu,4,50,M,Puddington,12,1933.0,0.4945553527959407,8,13
tf9x,1,20,F,Sugarbrook,11,2049.0,0.533229711712664,1,1
2x4w,4,46,M,Jamshire,11,2014.0,0.5407761311652688,5,5
kblo,4,61,F,Puddington,14,2627.0,0.5606251667742799,8,13
vcq6,4,68,M,Jamshire,10,2352.0,0.7007149471068462,3,3
baxa,5,11,M,Slurpington,11,1875.0,0.46642138168072317,5,5
cwn6,1,24,M,Greycliffs,14,2891.0,0.5231257913217636,2,2
fkpe,6,133,F,Duelburg,10,1691.0,0.595653443835761,3,3
yyf7,2,59,M,Threadbare,11,2607.0,0.801173312723942,4,7
b5s5,4,28,M,Sugarbrook,10,2125.0,0.6172857610678018,6,10
qbir,4,35,M,Jamshire,16,3382.0,0.5870821810368584,9,19
y8p6,6,145,F,Shield Barrow,15,2479.0,0.48603120702324215,5,6
qg6q,5,24,M,Toadstool Marshes,12,2889.0,0.7229035091134137,4,4
4c6m,5,11,F,Soggy Hollow,12,2271.0,0.6189422718931613,6,6
occw,1,627,F,Narathil,10,1875.0,0.6004237122480927,5,6
tibb,4,14,F,Greycliffs,10,911.0,0.21158812667652796,4,4
5ppp,4,82,F,Sugarbrook,19,2976.0,0.44581871539178203,8,15
7z2d,4,34,M,Greycliffs,12,2814.0,0.6886630350629283,4,5
ei1q,5,46,F,Soggy Hollow,11,2247.0,0.6432326309256632,8,11
1ieg,2,47,NB,Knitwick,11,2258.0,0.5884605178688388,4,7
39xc,5,12,F,Slurpington,11,2390.0,0.6652562292063466,3,3
tpp3,4,13,M,Jamshire,12,2129.0,0.4879893247367522,5,8
w2a2,2,63,M,Knitwick,10,1666.0,0.48343822751010446,4,4
byft,5,11,F,Toadstool Marshes,11,2745.0,0.7488053941988567,3,3
k5ye,4,78,F,Jamshire,11,1295.0,0.346877098701606,6,7
yt4t,5,12,M,Dripwater Delta,12,2589.0,0.6119417063382709,4,4
4hrd,5,16,M,Slurpington,12,2691.0,0.6650095803394566,6,6
fnr3,4,56,M,Puddington,14,2708.0,0.5702102985220356,7,12
b7z7,4,57,F,Sugarbrook,10,2063.0,0.6181684335046659,7,11
m1oj,4,79,M,Puddington,12,2386.0,0.6087704896253385,5,9
cbdd,4,37,M,Sugarbrook,14,2134.0,0.44874049725464965,5,7
t2oy,4,27,M,Jamshire,14,2965.0,0.6357924803057927,4,7
5a7l,3,28,F,Jamshire,10,2132.0,0.6027254666404037,4,6
c6yv,4,42,F,Jamshire,10,1946.0,0.5636922598483638,3,3
zb25,5,21,M,Toadstool Marshes,12,2306.0,0.642586012705075,7,7
59oc,4,78,M,Greycliffs,10,1787.0,0.5676882587429809,9,17
192c,3,53,M,Greycliffs,10,2493.0,0.7573021606231284,6,12
zuej,5,18,M,Toadstool Marshes,12,2362.0,0.601356169980613,4,4
adjn,5,27,M,Toadstool Marshes,10,1790.0,0.591166908512968,6,6
n3dn,3,24,M,Sugarbrook,10,2248.0,0.6534161978513304,7,8
mfdv,4,13,F,Greycliffs,21,3528.0,0.4891956044796655,7,10
gzdi,5,16,F,Dripwater Delta,11,2032.0,0.5690227502004078,5,6
iyr9,4,41,M,Jamshire,15,2318.0,0.5060751758583381,5,5
z5vs,5,18,M,Slurpington,10,2088.0,0.6461877818081458,6,6
s5fr,5,17,F,Slurpington,16,3337.0,0.6918261493295215,8,8
kbeb,1,713,F,Duelburg,16,2783.0,0.6061866915854225,5,5
n15q,4,109,M,Sugarbrook,16,3308.0,0.643933940396653,5,6
tskp,4,20,M,Sugarbrook,10,1401.0,0.37797753775846576,7,10
1z6o,4,31,F,Puddington,13,2816.0,0.6712498588986797,6,11
vrdy,5,11,F,Slurpington,10,2162.0,0.6774099475272909,5,5
5hpj,5,16,F,Toadstool Marshes,11,1981.0,0.6372251121894771,6,6
35cu,4,53,M,Sugarbrook,14,2157.0,0.4900911544425594,8,14
257w,5,12,F,Toadstool Marshes,10,2501.0,0.784423906787024,6,7
g5p2,5,20,F,Toadstool Marshes,11,2312.0,0.6866850787596619,5,5
jypn,6,280,F,Narathil,12,2028.0,0.5298774244912885,5,6
ljvj,5,12,F,Soggy Hollow,10,1606.0,0.4749157880170135,5,6
rc4t,4,60,F,Puddington,11,1350.0,0.38128810499804544,5,6
l6qm,4,33,M,Greycliffs,14,2718.0,0.5729576658651919,7,7
vp41,5,12,M,Soggy Hollow,11,1972.0,0.45338267870579796,1,1
ggst,1,34,F,Sugarbrook,11,1687.0,0.44959442725098225,3,3
noli,5,36,M,Slurpington,10,2362.0,0.76554078222208,4,4
3574,4,23,M,Sugarbrook,13,1741.0,0.4107092548040513,5,8
4phe,2,55,M,Knitwick,12,1995.0,0.49133700944607805,4,5
m6p8,5,19,M,Toadstool Marshes,11,2478.0,0.6503725993837167,8,10
lwan,5,464,M,Dripwater Delta,12,2236.0,0.574861168838303,6,7
gmwc,5,15,F,Slurpington,10,1380.0,0.41192479415398864,3,4
cank,4,42,M,Puddington,11,2170.0,0.6183464422252682,6,11
iqd7,3,108,M,Puddington,12,1959.0,0.4842483456235709,6,8
