adventurer_id,age,total_watch_time,avg_watch_time,num_views,viewing_time_std,avg_completion_rate,median_completion_rate,completion_std,unique_content,completion_consistency,viewing_consistency,num_subscriptions,num_publishers,publisher_concentration,churn_rate,avg_content_length,genre_concentration,finisher_ratio,is_active,cluster
6z83,82,384.0,128.0,3.0,169.2010638264429,0.35881397940343557,0.13372472276581865,0.46162546844240254,3.0,0.6841697969765546,1.3116361536933558,5,5,0.16666666666666666,0.8,5.82,0.0,0.3333333333333333,1,0
6z8p,26,564.0,112.8,5.0,68.2070377600435,0.355157330919351,0.2993295019157088,0.21380290523242482,5.0,0.8238569834437125,0.5993588555364104,7,7,0.125,1.0,5.36,0.30000000000000004,0.0,1,0
6zom,11,582.0,97.0,6.0,115.54912375262741,0.2734675009892204,0.169593147751606,0.3414468704483856,6.0,0.7454637392129774,1.179072691353341,7,5,0.16666666666666666,0.8571428571428571,6.488333333333333,0.22222222222222232,0.16666666666666666,1,0
6zss,66,1573.0,157.3,10.0,125.48222539024756,0.5232451098679644,0.4822938689217759,0.3962570834082355,10.0,0.7162004847696243,0.7926861995593655,8,6,0.14285714285714285,0.875,4.856,0.3600000000000001,0.3,1,0
6ztt,25,1325.0,220.83333333333334,6.0,118.98137109088407,0.6674951509031364,0.7514127815174936,0.3587113154986488,6.0,0.7359915153374569,0.5363547907928657,5,4,0.2,0.8,5.565,0.3333333333333335,0.3333333333333333,1,0
711q,23,554.0,184.66666666666666,3.0,76.13365440679524,0.6731534667615086,0.6641975308641975,0.07782049529988816,3.0,0.927798278433891,0.4100555892646064,1,1,0.5,0.0,4.576666666666667,0.16666666666666674,0.0,1,2
716d,26,1064.0,177.33333333333334,6.0,146.69651211486476,0.4878832526680277,0.45452576337058903,0.38778964342011546,6.0,0.7205703002189628,0.8225972641955033,7,6,0.14285714285714285,1.0,6.026666666666667,0.0,0.3333333333333333,1,0
71qs,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,0,1
7232,21,1782.0,178.2,10.0,133.87290822102713,0.4836894491919021,0.6190269387797782,0.34726791158798803,10.0,0.7422428689935376,0.7470586396262675,4,3,0.25,0.75,6.422,0.2999999999999998,0.2,1,0
7247,88,21.0,21.0,1.0,0.0,0.0819672131147541,0.0819672131147541,0.0,1.0,1.0,0.0,2,2,0.3333333333333333,1.0,4.27,0.0,0.0,1,2
7269,91,19.0,19.0,1.0,0.0,0.0741608118657299,0.0741608118657299,0.0,1.0,1.0,0.0,4,3,0.25,0.75,4.27,0.0,0.0,1,2
72ev,92,411.0,82.2,5.0,95.86031504225302,0.2881091723051709,0.1304631441617743,0.3487183947532346,5.0,0.7414446217165762,1.1521672481040026,6,3,0.25,1.0,4.782,0.1499999999999999,0.2,1,0
72f4,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0.2,1.0,0.0,0.0,0.0,0,1
72jw,39,809.0,89.88888888888889,9.0,70.57875821457269,0.26259794142340864,0.1891506067094932,0.18897930786913877,9.0,0.8410575300861852,0.7765389045613132,8,5,0.16666666666666666,0.75,5.54,0.25,0.0,1,0
745o,67,122.0,61.0,2.0,57.982756057296896,0.18014867511290517,0.18014867511290517,0.16480600478076612,2.0,0.8585120577123184,0.9352057428596273,2,2,0.3333333333333333,0.0,5.485,0.0,0.0,1,2
74do,13,561.0,112.2,5.0,86.93790887754317,0.3490068927432583,0.278372591006424,0.3135310284627674,5.0,0.7613067208395567,0.7680027286002046,3,3,0.25,0.6666666666666666,5.854,0.26666666666666683,0.2,1,0
74gz,12,2675.0,191.07142857142858,14.0,131.55429664983566,0.4838685602854517,0.4138504398035724,0.29634892734459656,14.0,0.7713972518559266,0.684923820415656,6,6,0.14285714285714285,0.8333333333333334,6.550714285714286,0.24489795918367352,0.21428571428571427,1,0
74rf,26,2805.0,187.0,15.0,104.6552162374828,0.5618781150760829,0.6336088154269972,0.30311166655166266,15.0,0.7673939430273333,0.5566766821142702,10,6,0.14285714285714285,0.9,5.375333333333333,0.2999999999999998,0.3333333333333333,1,0
7567,90,803.0,133.83333333333334,6.0,125.79891361481094,0.3642676743492996,0.30297041561863697,0.3230475239239425,6.0,0.7558307482668223,0.9329956510369167,12,7,0.125,0.8333333333333334,5.803333333333334,0.16666666666666674,0.16666666666666666,1,0
756v,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,0,1
75gv,28,230.0,115.0,2.0,120.20815280171308,0.32602852703588336,0.32602852703588336,0.3616215341080384,2.0,0.7344184672101804,1.0362771793251129,7,6,0.14285714285714285,0.8571428571428571,6.42,0.0,0.0,1,0
75xu,12,833.0,138.83333333333334,6.0,118.93934028178677,0.3185908714733528,0.22670051031000005,0.2983932969353453,6.0,0.7701826575663505,0.8505793107159959,5,5,0.16666666666666666,0.8,7.419999999999999,0.22222222222222232,0.16666666666666666,1,0
771c,14,217.0,108.5,2.0,101.1162697096763,0.2909362708319123,0.2909362708319123,0.1705348698687289,2.0,0.8543103035556268,0.9234362530564046,1,1,0.5,0.0,5.455,0.0,0.0,1,2
77gk,65,206.0,206.0,1.0,0.0,0.8540630182421227,0.8540630182421227,0.0,1.0,1.0,0.0,4,4,0.2,0.75,4.02,0.0,1.0,1,0
77it,45,737.0,184.25,4.0,67.39621651101788,0.6026866235013371,0.6408516436357394,0.2481293385832472,4.0,0.8011990176715987,0.36381223487728953,6,5,0.16666666666666666,1.0,5.2725,0.0,0.25,1,0
77vg,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0.25,0.8,0.0,0.0,0.0,0,1
786j,95,1442.0,180.25,8.0,137.1565841344431,0.5237635854526698,0.44279029397335745,0.3868130450897835,8.0,0.7210777282061542,0.7567259814314102,11,6,0.14285714285714285,0.9090909090909091,5.6725,0.25,0.375,1,0
786o,18,227.0,227.0,1.0,0.0,0.5435823754789272,0.5435823754789272,0.0,1.0,1.0,0.0,4,4,0.2,0.75,6.96,0.0,0.0,1,2
78o2,26,376.0,125.33333333333333,3.0,166.866213876067,0.36434319747406957,0.10110893672537508,0.48580532231613416,3.0,0.673035683060523,1.3208407430823246,2,2,0.3333333333333333,1.0,5.853333333333334,0.0,0.3333333333333333,1,0
79l5,29,12.0,12.0,1.0,0.0,0.05952380952380953,0.05952380952380953,0.0,1.0,1.0,0.0,1,1,0.5,0.0,3.36,0.0,0.0,1,2
79n1,29,2674.0,178.26666666666668,15.0,149.44443146279522,0.4903088192834307,0.2975206611570248,0.390632483857428,15.0,0.7190972536655653,0.8336431654674333,9,5,0.16666666666666666,0.7777777777777778,6.162000000000001,0.3222222222222222,0.4,1,0
79vm,53,769.0,153.8,5.0,124.77058948325924,0.5244533126058,0.2576335877862595,0.4258254705652793,5.0,0.7013481107218139,0.8060115599693749,6,3,0.25,0.8333333333333334,4.948,0.1499999999999999,0.4,1,0
7ads,23,778.0,155.6,5.0,167.23725661466705,0.4436463108817799,0.14252472367655614,0.47357863331054295,5.0,0.678620046053056,1.067926287449981,5,4,0.2,0.8,6.312,0.26666666666666683,0.4,1,0
7b1e,54,2244.0,172.6153846153846,13.0,124.6224554815721,0.5220271408835553,0.6682027649769586,0.3677972131367271,13.0,0.7311025277692523,0.7178076744618686,8,6,0.14285714285714285,0.875,5.46076923076923,0.17582417582417587,0.3076923076923077,1,0
7b4g,39,62.0,62.0,1.0,0.0,0.30753968253968256,0.30753968253968256,0.0,1.0,1.0,0.0,1,1,0.5,0.0,3.36,0.0,0.0,1,2
7b89,13,1068.0,178.0,6.0,169.3469810773136,0.4180144922764098,0.33966252575885636,0.3206457415613315,6.0,0.7572053341252223,0.9460725199849921,6,4,0.2,0.8333333333333334,6.7316666666666665,0.1333333333333333,0.16666666666666666,1,0
7bdb,18,1034.0,206.8,5.0,158.04493032046298,0.5801354303909422,0.8347107438016529,0.43316757883836277,5.0,0.6977551088690818,0.7605627060657506,5,5,0.16666666666666666,0.8,5.804,0.1499999999999999,0.6,1,0
7bxj,34,1112.0,222.4,5.0,162.41089864907465,0.6341563974703017,0.9576719576719577,0.4557176060884821,5.0,0.6869464213509124,0.7269959653047209,1,1,0.5,0.0,5.8100000000000005,0.0,0.6,1,2
7c6p,44,3017.0,232.07692307692307,13.0,134.12895631845095,0.6908424670914356,0.8936725375081539,0.36230858231479574,13.0,0.7340480805757155,0.5754707696831229,9,6,0.14285714285714285,0.7777777777777778,5.2700000000000005,0.3717948717948718,0.6153846153846154,1,0
7c8i,75,266.0,266.0,1.0,0.0,0.9851851851851852,0.9851851851851852,0.0,1.0,1.0,0.0,4,4,0.2,0.75,4.5,0.0,1.0,1,0
7cd6,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,0.2,0.8571428571428571,0.0,0.0,0.0,0,1
7ceu,92,1104.0,157.71428571428572,7.0,103.68656982418102,0.578684092129886,0.5149051490514905,0.3357141710922426,7.0,0.7486631658495306,0.6532907189642368,8,4,0.2,0.875,4.421428571428572,0.1071428571428572,0.42857142857142855,1,0
7cgm,62,664.0,166.0,4.0,124.6862729680644,0.562770066467313,0.5902959864818581,0.4099605115283771,4.0,0.7092397211295047,0.7466243890303258,7,6,0.14285714285714285,0.8571428571428571,4.8125,0.0,0.5,1,0
7ck5,47,994.0,248.5,4.0,93.9734004918413,0.7107211390931928,0.7421173836716175,0.2646891000352744,4.0,0.79070816691004,0.376646895758883,3,3,0.25,0.6666666666666666,5.952500000000001,0.0,0.25,1,0
7cue,236,413.0,103.25,4.0,94.16076677682695,0.3036262207420951,0.2965852860589703,0.28258976230682953,4.0,0.7796725261563202,0.9032207844299946,5,4,0.2,0.8,5.9725,0.0,0.0,1,2
7cz5,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,0,1
7d9j,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.3333333333333333,0.5,0.0,0.0,0.0,0,1
7dhl,18,203.0,50.75,4.0,30.576407026769292,0.129916790731195,0.1191353807057921,0.06775501974770629,4.0,0.9365444146881972,0.5908484449617255,5,5,0.16666666666666666,0.8,6.265000000000001,0.16666666666666674,0.0,1,0
7dhw,243,20.0,20.0,1.0,0.0,0.08547008547008547,0.08547008547008547,0.0,1.0,1.0,0.0,2,2,0.3333333333333333,1.0,3.9,0.0,0.0,1,2
7dkm,13,1263.0,180.42857142857142,7.0,135.46691741634086,0.5200951064808434,0.7371096586782862,0.38651359119142054,7.0,0.7212334638138727,0.7466680487514851,2,2,0.3333333333333333,0.5,6.057142857142857,0.2857142857142858,0.2857142857142857,1,0
7dns,147,344.0,344.0,1.0,0.0,0.9834190966266437,0.9834190966266437,0.0,1.0,1.0,0.0,3,3,0.25,0.6666666666666666,5.83,0.0,1.0,1,0
7ejb,55,871.0,145.16666666666666,6.0,134.58293601592538,0.45704016370440925,0.41580466918937314,0.42688489281234476,6.0,0.7008273793053004,0.920749847315339,6,4,0.2,0.6666666666666666,5.345,0.3333333333333335,0.3333333333333333,1,0
7es4,29,283.0,283.0,1.0,0.0,0.9665300546448087,0.9665300546448087,0.0,1.0,1.0,0.0,2,2,0.3333333333333333,0.5,4.88,0.0,1.0,1,0
7f4b,20,394.0,131.33333333333334,3.0,111.29390519401022,0.38892287506538903,0.5445326278659612,0.277799856029692,3.0,0.7825951734782189,0.8410118780403795,1,1,0.5,0.0,5.78,0.0,0.0,1,2
7ffg,96,1464.0,183.0,8.0,144.70758692717433,0.5461480892579381,0.621552255186764,0.41451729543924465,8.0,0.7069549472631043,0.7864542767781214,6,5,0.16666666666666666,0.6666666666666666,5.59,0.15000000000000013,0.5,1,0
7fw8,78,526.0,175.33333333333334,3.0,111.59898446371872,0.54111731011132,0.4891304347826087,0.3385456739971162,3.0,0.747079475453263,0.6328864903424501,5,5,0.16666666666666666,1.0,5.346666666666667,0.0,0.3333333333333333,1,0
7fxp,202,1633.0,204.125,8.0,91.00775084730815,0.6182424453582569,0.5476589667163437,0.2505658593482629,8.0,0.799638013883694,0.4436697177199666,4,2,0.3333333333333333,0.75,5.47625,0.3125,0.25,1,0
7g8k,66,286.0,143.0,2.0,162.63455967290594,0.5146519526533744,0.5146519526533744,0.5999273199667864,2.0,0.6250283919276779,1.1294066643951801,9,5,0.16666666666666666,0.8888888888888888,4.87,0.0,0.5,1,0
7gi7,139,807.0,201.75,4.0,125.75472158133864,0.635032368658324,0.7710469042215727,0.4050122178582739,4.0,0.7117375829829772,0.6202452359128909,1,1,0.5,0.0,5.2575,0.0,0.5,1,2
7gm4,51,1180.0,168.57142857142858,7.0,153.71494954715925,0.5010163164197105,0.3942232630757221,0.42060484962943095,7.0,0.7039255147276549,0.9064908566386812,6,5,0.16666666666666666,0.8333333333333334,5.33,0.1071428571428572,0.42857142857142855,1,0
7hiq,22,1694.0,188.22222222222223,9.0,121.66426938277502,0.5675733178108309,0.7737056428155904,0.36246422546242185,9.0,0.7339642254904704,0.6429703020816061,5,3,0.25,0.8,5.474444444444445,0.25,0.4444444444444444,1,0
7hld,26,1314.0,146.0,9.0,114.91736161259533,0.44104846509656004,0.2810077519379845,0.35137606529499166,9.0,0.7399864668919603,0.781750759269356,6,5,0.16666666666666666,0.8333333333333334,5.69,0.3111111111111111,0.2222222222222222,1,0
7iy2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0.25,0.8,0.0,0.0,0.0,0,1
7jdy,51,439.0,219.5,2.0,132.22896808188437,0.6270559425845156,0.6270559425845156,0.40072743719397125,2.0,0.71391476560441,0.5996778597817886,8,7,0.125,1.0,5.92,0.0,0.5,1,0
7ji2,29,332.0,166.0,2.0,176.7766952966369,0.473707962133888,0.473707962133888,0.27223728324579305,2.0,0.7860168957230618,1.0585430856086042,6,4,0.2,0.6666666666666666,4.855,0.0,0.0,1,0
7jmk,47,743.0,123.83333333333333,6.0,150.83688761926462,0.33853155464351764,0.19341063110260126,0.35306229970732894,6.0,0.7390642694104349,1.2083061758552573,4,3,0.25,1.0,5.531666666666666,0.25,0.16666666666666666,1,0
7yv9,26,441.0,147.0,3.0,75.43871685016919,0.34479879347268366,0.4075091575091575,0.1487280992075465,3.0,0.8705280219834902,0.5097210597984404,8,7,0.125,0.75,6.846666666666667,0.16666666666666674,0.0,1,0
7jrt,56,2392.0,199.33333333333334,12.0,129.6893724764421,0.5586577138366503,0.6556347739342194,0.34048387644656086,12.0,0.7459992750161702,0.6473679158557841,11,8,0.1111111111111111,0.9090909090909091,5.6241666666666665,0.1333333333333333,0.25,1,0
7jy2,26,1047.0,130.875,8.0,142.69091221437836,0.3662905667941169,0.24794517709167116,0.3533077447241116,8.0,0.7389302277316548,1.0820163959384141,2,2,0.3333333333333333,0.5,6.16375,0.16666666666666652,0.125,1,0
7k7v,136,308.0,102.66666666666667,3.0,152.72960856799617,0.3429310904633133,0.06535947712418301,0.48956613747183536,3.0,0.6713364212865693,1.4732759668938535,7,4,0.2,0.8571428571428571,4.4366666666666665,0.16666666666666674,0.3333333333333333,1,0
7ket,70,902.0,180.4,5.0,111.01711579752016,0.6096231572712043,0.7371167645140247,0.3710029579466832,5.0,0.7293930288069363,0.6120017408904088,9,7,0.125,1.0,4.782,0.1499999999999999,0.4,1,0
7khu,18,1184.0,197.33333333333334,6.0,156.44509153906577,0.4603987340385783,0.45936199090167806,0.3646220286131811,6.0,0.7328036474805159,0.7887987808692392,3,3,0.25,0.6666666666666666,7.1866666666666665,0.0,0.16666666666666666,1,0
7kih,61,761.0,152.2,5.0,137.68696379832042,0.46166284062862495,0.2975206611570248,0.4197935732751921,5.0,0.7043277408934817,0.8987399725738932,4,4,0.2,0.75,5.474,0.1499999999999999,0.4,1,0
7kpr,269,26.0,26.0,1.0,0.0,0.08349389852280024,0.08349389852280024,0.0,1.0,1.0,0.0,2,2,0.3333333333333333,0.5,5.19,0.0,0.0,1,2
7l7g,20,742.0,247.33333333333334,3.0,270.71263977386303,0.5299310924101223,0.46850998463901694,0.41056066520915663,3.0,0.7089379596812455,1.0901180125122,1,1,0.5,0.0,6.8933333333333335,0.0,0.3333333333333333,1,2
7m1z,129,2033.0,203.3,10.0,87.60650660767156,0.6323897539891641,0.7131894772695397,0.2796601489704467,10.0,0.7814574836956142,0.4288130524115103,3,3,0.25,0.3333333333333333,5.432,0.24,0.3,1,0
7mcv,17,4186.0,144.3448275862069,29.0,99.66776089376319,0.4053249748740136,0.3624031007751938,0.28283808983441905,29.0,0.7795215997437946,0.6857331117245866,9,7,0.125,0.6666666666666666,6.110689655172414,0.40086206896551735,0.06896551724137931,1,0
7mnq,171,51.0,51.0,1.0,0.0,0.16569200779727095,0.16569200779727095,0.0,1.0,1.0,0.0,8,4,0.2,0.875,5.13,0.0,0.0,1,2
7my4,93,281.0,140.5,2.0,160.51323932934628,0.41713554987212276,0.41713554987212276,0.4512703635091641,2.0,0.6890514856115474,1.1343691825395497,5,5,0.16666666666666666,0.6,5.17,0.0,0.0,1,0
7n3y,42,33.0,33.0,1.0,0.0,0.09515570934256055,0.09515570934256055,0.0,1.0,1.0,0.0,1,1,0.5,0.0,5.78,0.0,0.0,1,2
7nn1,101,315.0,78.75,4.0,9.105858919765158,0.23953747358474947,0.23796115913795202,0.029257755033785564,4.0,0.9715739280168696,0.11418004915066028,9,8,0.1111111111111111,0.7777777777777778,5.49,0.25,0.0,1,0
7o59,43,500.0,83.33333333333333,6.0,67.7928216455597,0.2992915440126813,0.227518288254778,0.22814620027748914,6.0,0.8142353082833774,0.8038674503426052,2,2,0.3333333333333333,0.5,4.488333333333333,0.16666666666666674,0.0,1,2
7okw,174,229.0,114.5,2.0,72.8319984622144,0.37238498870864145,0.37238498870864145,0.22725201425999533,2.0,0.8148285668962433,0.6305800732659256,5,4,0.2,0.8,5.075,0.0,0.0,1,2
7pti,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0.2,1.0,0.0,0.0,0.0,0,1
7pu2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.3333333333333333,0.5,0.0,0.0,0.0,0,1
7q5k,16,482.0,96.4,5.0,152.55261387468914,0.2340216612565594,0.06865530303030304,0.3615901509486047,5.0,0.7344353947502565,1.5662486024095394,3,3,0.25,0.6666666666666666,6.644,0.1499999999999999,0.2,1,0
7q7c,33,571.0,142.75,4.0,123.4514074443868,0.34178481039969594,0.3362512484290985,0.2218387123369571,4.0,0.8184386285218808,0.8587923996131256,2,2,0.3333333333333333,0.5,5.8425,0.16666666666666674,0.0,1,2
7qas,54,681.0,227.0,3.0,152.6302722267113,0.6589193524836138,0.8544973544973545,0.44854137127232446,3.0,0.6903496302088019,0.6694310185382074,3,3,0.25,1.0,5.79,0.16666666666666674,0.6666666666666666,1,0
7qlv,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,0,1
7qyq,28,152.0,38.0,4.0,15.599145275730121,0.0977049753581861,0.10240442355408427,0.031053847778766037,4.0,0.9698814491157116,0.39997808399308005,1,1,0.5,0.0,6.470000000000001,0.0,0.0,1,2
7rzl,59,56.0,28.0,2.0,19.79898987322333,0.1065933329984764,0.1065933329984764,0.07947507529434417,2.0,0.9263761830974436,0.682723788731839,7,4,0.2,0.8571428571428571,4.465,0.0,0.0,1,2
7sa4,17,76.0,76.0,1.0,0.0,0.18121125417262754,0.18121125417262754,0.0,1.0,1.0,0.0,3,3,0.25,0.6666666666666666,6.99,0.0,0.0,1,2
7sga,21,1506.0,215.14285714285714,7.0,117.73901728176683,0.6354347493339046,0.6584022038567493,0.3369977911388815,7.0,0.7479443920009621,0.5447277732798201,2,2,0.3333333333333333,0.5,5.561428571428571,0.3214285714285714,0.42857142857142855,1,0
7sp3,41,1469.0,163.22222222222223,9.0,129.51619375369418,0.5143128965823146,0.5293088363954506,0.3717083635416142,9.0,0.7290179360123604,0.7886642380130228,8,5,0.16666666666666666,0.875,5.288888888888889,0.19444444444444442,0.3333333333333333,1,0
7srr,60,220.0,73.33333333333333,3.0,71.66821703749392,0.30969965950575096,0.22252497729336967,0.24979260448298246,3.0,0.8001327551571508,0.9641464175447613,2,2,0.3333333333333333,0.0,3.4899999999999998,0.16666666666666674,0.0,1,2
7sse,35,250.0,125.0,2.0,142.8355697996826,0.33572686975771865,0.33572686975771865,0.3640878437463809,2.0,0.7330906177226558,1.1336156333308143,4,4,0.2,0.75,5.73,0.0,0.0,1,0
7su7,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,0,1
7tef,10,1154.0,164.85714285714286,7.0,99.72366581614178,0.41648326792707097,0.3447572419420645,0.28853945620210075,7.0,0.7760724711895476,0.6012624123281588,6,4,0.2,0.8333333333333334,7.264285714285714,0.19047619047619047,0.14285714285714285,1,0
7teq,31,567.0,141.75,4.0,88.16036524425247,0.4205491629937883,0.3939174242001747,0.2475651956011363,4.0,0.801561316014553,0.6175857460192817,5,3,0.25,0.8,5.452500000000001,0.16666666666666674,0.0,1,0
7thz,68,350.0,175.0,2.0,186.67619023324855,0.5616605139114836,0.5616605139114836,0.5866194490712761,2.0,0.6302708570636442,1.0606601717798212,11,6,0.14285714285714285,0.9090909090909091,5.0600000000000005,0.0,0.5,1,0
7u1k,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,0,1
7ux3,138,151.0,75.5,2.0,58.68986283848344,0.2991716227697536,0.2991716227697536,0.27330047567950744,2.0,0.7853605799262281,0.7671877495226593,1,1,0.5,0.0,4.654999999999999,0.0,0.0,1,2
7uz3,39,1034.0,206.8,5.0,169.58242833501353,0.46314389943087786,0.4554738562091503,0.33198873586279654,5.0,0.7507570995728049,0.8160848331810083,1,1,0.5,0.0,7.0,0.1333333333333333,0.2,1,2
7v11,34,1051.0,116.77777777777777,9.0,106.70962676555682,0.3816516765389862,0.17938682322243965,0.38067179006653834,9.0,0.7242850959907041,0.9060251329151051,5,5,0.16666666666666666,0.8,5.942222222222223,0.2407407407407407,0.3333333333333333,1,0
7v1t,118,295.0,295.0,1.0,0.0,0.9621656881930853,0.9621656881930853,0.0,1.0,1.0,0.0,1,1,0.5,0.0,5.11,0.0,1.0,1,2
7vdc,22,1019.0,127.375,8.0,98.74199786745832,0.36255696405166793,0.2971604593296342,0.2689600029967271,8.0,0.7880469026907376,0.7691684351895488,5,5,0.16666666666666666,0.6,5.796250000000001,0.25,0.125,1,0
7vzq,52,967.0,193.4,5.0,84.46182569658318,0.6237127685603913,0.5946255002858776,0.3263985041424619,5.0,0.7539212362475606,0.43447441201946074,1,1,0.5,0.0,5.3740000000000006,0.1499999999999999,0.4,1,2
7w1c,95,193.0,64.33333333333333,3.0,57.17808437971084,0.31234721919685976,0.1851851851851852,0.32602956437714153,3.0,0.754130998934188,0.8751747609139415,7,3,0.25,0.8571428571428571,3.7699999999999996,0.0,0.0,1,2
7wjy,130,181.0,60.333333333333336,3.0,26.27419519858474,0.24464659733373414,0.2553763440860215,0.1421199395867715,3.0,0.8755647855704264,0.42838361736822944,7,4,0.2,0.7142857142857143,4.456666666666666,0.16666666666666674,0.0,1,2
7wyd,13,685.0,228.33333333333334,3.0,167.111739065014,0.6399594324748187,0.8227513227513228,0.4592897742330086,3.0,0.6852648580543862,0.7286849087137238,4,3,0.25,0.5,5.72,0.0,0.6666666666666666,1,0
7xh1,30,1293.0,143.66666666666666,9.0,133.80396107739114,0.36961527046741005,0.2248921749845964,0.302236503665694,9.0,0.7679096670881811,0.9249121733460217,6,5,0.16666666666666666,0.6666666666666666,6.094444444444445,0.3111111111111111,0.2222222222222222,1,0
7xwh,68,991.0,198.2,5.0,117.28043315063259,0.6750215600159769,0.8737373737373737,0.3708553608245412,5.0,0.7294715610248778,0.5887571945312882,4,4,0.2,0.75,5.0840000000000005,0.1499999999999999,0.6,1,0
7y66,15,4765.0,238.25,20.0,149.49982397454875,0.5786206696258368,0.6375795363124406,0.33114227610882185,20.0,0.7512344983311531,0.62486864775151,9,7,0.125,1.0,6.726000000000001,0.3142857142857143,0.35,1,0
